ConceptScheme URI,http://w3id.org/permafrost/v/nrcglossary/scheme,,,,,,,,,,,
http://w3id.org/permafrost/v/nrcglossary/t0272,relict permafrost,,Permafrost existing in areas where permafrost can not form under present climatic conditions.,Relict permafrost (including relict ice) formed when the mean annual surface temperature was lower than at present; it is in disequilibrium with the present mean annual surface temperature. This permafrost persists in places where it could not form today.,fossil permafrost,,,t0272,,,,https://doi.org/10.4224/20386832
http://w3id.org/permafrost/v/nrcglossary/t0273,residual stress,contrainte r�siduelle ,The effective stress generated in a thawing soil if no volume change is permitted during thaw.,,,,,t0273,,,,https://doi.org/10.4224/20386833
http://w3id.org/permafrost/v/nrcglossary/t0274,residual thaw layer,couche d�gel�e r�siduelle ,A layer of thawed ground between the seasonally frozen ground and the permafrost table (see Figure 4).,"This layer may result from thawing of the permafrost which causes a lowering of the permafrost table, or from incomplete freezing of the active layer during a mild winter after a very warm summer, or during a winter in which an unusually heavy snowfall (providing a thick insulating cover on the ground surface) occurs before extreme cold sets in. It may exist for one year or for several years, or it may be permanent if permafrost is degrading due to climatic warming or changes in terrain conditions resulting from natural or human disturbance or activity. This layer does not exist where the seasonal frost extends to the permafrost table.",,,,t0274,,,,https://doi.org/10.4224/20386834
http://w3id.org/permafrost/v/nrcglossary/t0275,reticulate-blocky cryostructure,,"The cryostructure in which horizontal and vertical ice veins form a three- dimensional, irregular rectangular lattice (see Figure 9e).","The mesh size in reticulate-blocky cryostructure is larger and more irregular than that in reticulate cryostructure. It is found in frozen loam, silt and clay deposits with a high ice content.",,,,t0275,,,,https://doi.org/10.4224/20386835
http://w3id.org/permafrost/v/nrcglossary/t0276,reticulate cryostructure,,"The cryostructure in which horizontal and vertical ice veins form a three- dimensional, rectangular or square lattice (see Figure 9e).",Reticulate cryostructure is often found in frozen glaciolacustrine sediments with a high ice content.,,,,t0276,,,,https://doi.org/10.4224/20386836
http://w3id.org/permafrost/v/nrcglossary/t0277,reticulate ice,,"A network of horizontal and vertical ice veins forming a three- dimensional, often rectangular or square lattice (see Figure 9c, d).","Field observations suggest that reticulate ice veins grow in horizontal and vertical shrinkage cracks with much of the water coming from the adjacent material in a semi-closed freezing system, rather than from migration of water in an open system. It is commonly found in frozen glaciolacustrine sediments.",,,,t0277,,,,https://doi.org/10.4224/20386837
http://w3id.org/permafrost/v/nrcglossary/t0278,retrogressive thaw slump,glissement r�gressif d� au d�gel ,"A slope failure resulting from thawing of ice-rich permafrost (see Figure 21c, d).","Retrogressive thaw slumps consist of a steep headwall that retreats in a retrogressive fashion due to thawing, and a debris flow formed by the mixture of thawed sediment and meltwater that slides down the face of the headwall and flows away. Such slumps are common in ice-rich glaciolacustrine sediments and fine- grained diamictons.","bi-modal flow, ground-ice slump, ice slump, retrogressive-thaw flow slide, thermocirque, thermo-erosional cirque",,,t0278,,,,https://doi.org/10.4224/20386838
http://w3id.org/permafrost/v/nrcglossary/t0279,river talik,,A layer or body of unfrozen ground occupying a depression in the permafrost table beneath a river.,"The temperature of a river talik remains above 0�C due to the heat storage effect of the river water. Depending on the permafrost thickness and the size of the river, such taliks may be either open or closed.",,,,t0279,,,,https://doi.org/10.4224/20386839
http://w3id.org/permafrost/v/nrcglossary/t0280,rock glacier,,"A mass of rock fragments and finer material, on a slope, that contains either interstitial ice or an ice core and shows evidence of past or present movement.","Rock glaciers do not form where there is insufficient moisture to form the interstitial ice that permits movement of the mass. Some are believed to have been formed, at least partly, by burial of glacier ice. Active rock glaciers move at speeds up to 50 m per year and possess steep fronts with slope angles greater than the angle of repose. Rock glaciers are said to be inactive when the main body ceases to move. Most rock glaciers have transverse ridges and furrows on their surface.",,,,t0280,,,,https://doi.org/10.4224/20386840
http://w3id.org/permafrost/v/nrcglossary/t0281,saline permafrost,,Permafrost in which part or all of the total water content is unfrozen because of freezing-point depression due to the dissolved-solids content of the pore water.,"Saline permafrost is found in cryopegs. At temperatures below the ice- nucleation temperature, a higher than normal unfrozen water content will persist due to increased dissolved-solids content of the remaining pore water.",,,,t0281,,,,https://doi.org/10.4224/20386841
http://w3id.org/permafrost/v/nrcglossary/t0282,salinity,,"1. A general property of aqueous solutions caused by the alkali, alkaline earth, and metal salts of strong acids (Cl, SO4 and NO3) that are not hydrolyzed. 2. In soil science, the ratio of the weight of salt in a soil sample to the total weight of the sample.","Often used, inappropriately, as a synonym for the dissolved-solids content of aqueous solutions.",,,,t0282,,,,https://doi.org/10.4224/20386842
http://w3id.org/permafrost/v/nrcglossary/t0283,sand wedge,,A wedge-shaped body of sand produced by filling of a thermal contraction crack with sand either blown in from above or washed down the walls of the crack (see Figure 17h).,"Sand wedges are wedges of primary filling since, at the time of their formation, they are filled with mineral soil. Upon thawing of the permafrost, there is little or no void space left, and any subsequent downward movement of material into the wedge is negligible. A sand wedge is not a replacement feature (or ice-wedge cast) associated with the melting of an ice wedge. It is a type of soil wedge showing marked vertical fabric and laminations.",,tesselation,,t0283,,,,https://doi.org/10.4224/20386843
http://w3id.org/permafrost/v/nrcglossary/t0284,sand-wedge polygon,,A polygon outlined by sand wedges underlying its boundaries.,Sand-wedge polygons may be formed by seasonal thermal contraction cracking in areas of deep seasonal frost.,,,,t0284,,,,https://doi.org/10.4224/20386844
http://w3id.org/permafrost/v/nrcglossary/t0285,seasonal freezing index,,"The cumulative number of degree-days below 0�C, calculated as the arithmetic sum of all the negative and positive mean daily air temperatures (�C) for a specific station during the time period between the highest point in the fall and the lowest point the next spring on the cumulative degree-day time curve.",,,,,t0285,,,,https://doi.org/10.4224/20386845
http://w3id.org/permafrost/v/nrcglossary/t0286,seasonal frost,,The occurrence of ground temperatures below 0�C for only part of the year.,,,"active frost, winter frost",,t0286,,,,https://doi.org/10.4224/20386846
http://w3id.org/permafrost/v/nrcglossary/t0287,seasonal thawing index,,"The cumulative number of degree-days above 0�C, calculated as the arithmetic sum of all the positive and negative mean daily air temperatures (�C) for a specific station during the time period between the lowest point in the spring and the highest point the next fall on the cumulative degree-day time curve.",,,,,t0287,,,,https://doi.org/10.4224/20386847
